Date,SM,Depth,P.Names,Site_ID,Sensor
12/3/2012,0.03084625,15.702,BCS C1,Station25,2
12/4/2012,0.036928333,18.272,BCS C1,Station25,2
12/5/2012,0.034231667,19.163,BCS C1,Station25,2
12/6/2012,0.031915833,17.212,BCS C1,Station25,2
12/7/2012,0.0285625,15.323,BCS C1,Station25,2
12/8/2012,0.025554583,18.094,BCS C1,Station25,2
12/9/2012,0.025669583,19.224,BCS C1,Station25,2
12/10/2012,0.028037917,20.003,BCS C1,Station25,2
12/11/2012,0.041467917,21.857,BCS C1,Station25,2
12/12/2012,0.04418375,21.238,BCS C1,Station25,2
12/13/2012,0.037557083,19.638,BCS C1,Station25,2
12/14/2012,0.035725,18.173,BCS C1,Station25,2
12/15/2012,0.0326325,18.382,BCS C1,Station25,2
12/16/2012,0.031849167,19.015,BCS C1,Station25,2
12/17/2012,0.030547083,18.507,BCS C1,Station25,2
12/18/2012,0.027465833,16.798,BCS C1,Station25,2
12/19/2012,0.02711125,20.125,BCS C1,Station25,2
12/20/2012,0.027295833,19.095,BCS C1,Station25,2
12/21/2012,0.024885417,19.532,BCS C1,Station25,2
12/22/2012,0.023830417,22.924,BCS C1,Station25,2
12/23/2012,0.023109583,19.988,BCS C1,Station25,2
12/24/2012,0.020852917,19.233,BCS C1,Station25,2
12/25/2012,0.023099583,19.605,BCS C1,Station25,2
12/26/2012,0.02050875,20.099,BCS C1,Station25,2
12/27/2012,0.021390417,21.181,BCS C1,Station25,2
12/28/2012,0.021135417,20.017,BCS C1,Station25,2
12/29/2012,0.020038333,19.052,BCS C1,Station25,2
12/30/2012,0.018688333,23.318,BCS C1,Station25,2
12/31/2012,0.022767917,21.843,BCS C1,Station25,2
1/1/2013,0.020979167,17.526,BCS C1,Station25,2
1/2/2013,0.02101625,18.222,BCS C1,Station25,2
1/3/2013,0.019659167,17.287,BCS C1,Station25,2
1/4/2013,0.01748,18.294,BCS C1,Station25,2
1/5/2013,0.018350833,20.341,BCS C1,Station25,2
1/6/2013,0.02218125,14.592,BCS C1,Station25,1
1/7/2013,0.0208725,18.511,BCS C1,Station25,2
1/8/2013,0.021268333,19.866,BCS C1,Station25,2
1/9/2013,0.020695417,21.144,BCS C1,Station25,2
1/10/2013,0.01950125,21.311,BCS C1,Station25,2
1/11/2013,0.020568333,19.051,BCS C1,Station25,2
1/12/2013,0.023014167,20.48,BCS C1,Station25,2
1/13/2013,0.028324167,18.867,BCS C1,Station25,2
1/14/2013,0.026410417,22.176,BCS C1,Station25,2
1/15/2013,0.028518333,23.01,BCS C1,Station25,2
1/16/2013,0.023847083,17.575,BCS C1,Station25,2
1/17/2013,0.022237917,17.401,BCS C1,Station25,2
1/18/2013,0.021657917,19.011,BCS C1,Station25,2
1/19/2013,0.02017375,17.466,BCS C1,Station25,2
1/20/2013,0.021175833,18.957,BCS C1,Station25,2
1/21/2013,0.019444583,15.062,BCS C1,Station25,2
1/22/2013,0.02108,18.312,BCS C1,Station25,2
1/23/2013,0.02023,17.984,BCS C1,Station25,2
1/24/2013,0.018427917,17.208,BCS C1,Station25,2
1/25/2013,0.019178333,19.394,BCS C1,Station25,2
1/26/2013,0.019300833,21.538,BCS C1,Station25,2
1/27/2013,0.01806125,19.797,BCS C1,Station25,2
1/28/2013,0.01836375,19.176,BCS C1,Station25,2
1/29/2013,0.01838375,18.919,BCS C1,Station25,2
1/30/2013,0.017405833,16,BCS C1,Station25,2
1/31/2013,0.017392917,19.547,BCS C1,Station25,2
2/1/2013,0.015965294,21.282,BCS C1,Station25,2
2/2/2013,0.015935417,19.37,BCS C1,Station25,2
2/3/2013,0.016493913,19.707,BCS C1,Station25,2
2/4/2013,0.017920833,21.992,BCS C1,Station25,2
2/5/2013,0.018220417,19.647,BCS C1,Station25,2
2/6/2013,0.018110833,21.086,BCS C1,Station25,2
2/7/2013,0.01733375,18.49,BCS C1,Station25,2
2/8/2013,0.017060833,19.674,BCS C1,Station25,2
2/9/2013,0.017174583,20.25,BCS C1,Station25,2
2/10/2013,0.017934167,18.888,BCS C1,Station25,2
2/11/2013,0.0160275,17.731,BCS C1,Station25,2
2/12/2013,0.015839167,18.569,BCS C1,Station25,2
2/13/2013,0.018480417,20.372,BCS C1,Station25,2
2/14/2013,0.01751625,20.349,BCS C1,Station25,2
2/15/2013,0.01866875,21.459,BCS C1,Station25,2
2/16/2013,0.018193333,20.28,BCS C1,Station25,2
2/17/2013,0.01782,22.366,BCS C1,Station25,2
2/18/2013,0.01826625,19.813,BCS C1,Station25,2
2/19/2013,0.016045217,21.051,BCS C1,Station25,2
2/20/2013,0.01673,17.154,BCS C1,Station25,2
2/21/2013,0.019612917,16.244,BCS C1,Station25,2
2/22/2013,0.017693333,20.603,BCS C1,Station25,2
2/23/2013,0.017409583,17.731,BCS C1,Station25,2
2/24/2013,0.017387917,19.531,BCS C1,Station25,2
2/25/2013,0.01821125,20.745,BCS C1,Station25,2
2/26/2013,0.0180775,18.904,BCS C1,Station25,2
2/27/2013,0.017452083,21.23,BCS C1,Station25,2
2/28/2013,0.016926667,21.134,BCS C1,Station25,2
3/1/2013,0.017639583,19.244,BCS C1,Station25,2
3/2/2013,0.017413333,20.264,BCS C1,Station25,2
3/3/2013,0.018034583,20.259,BCS C1,Station25,2
3/4/2013,0.017472917,20.306,BCS C1,Station25,2
3/5/2013,0.0175025,19.446,BCS C1,Station25,2
3/6/2013,0.017115,20.466,BCS C1,Station25,2
3/7/2013,0.016944583,19.239,BCS C1,Station25,2
3/8/2013,0.01779375,20.319,BCS C1,Station25,2
3/9/2013,0.017701667,20.348,BCS C1,Station25,2
3/10/2013,0.019634167,22.823,BCS C1,Station25,2
3/11/2013,0.017025833,18.963,BCS C1,Station25,2
3/12/2013,0.017519583,18.239,BCS C1,Station25,2
3/13/2013,0.04071125,22.492,BCS C1,Station25,2
3/14/2013,0.041684583,19.732,BCS C1,Station25,2
3/15/2013,0.036739583,19.583,BCS C1,Station25,2
3/16/2013,0.033210833,21.784,BCS C1,Station25,2
3/17/2013,0.033039583,17.6,BCS C1,Station25,2
3/18/2013,0.033499167,20.993,BCS C1,Station25,2
3/19/2013,0.033080833,19.642,BCS C1,Station25,2
3/20/2013,0.02933125,17.689,BCS C1,Station25,2
3/21/2013,0.029813333,17.872,BCS C1,Station25,2
3/22/2013,0.0283725,19.828,BCS C1,Station25,2
3/23/2013,0.028382083,20.214,BCS C1,Station25,2
3/24/2013,0.039887083,17.691,BCS C1,Station25,2
3/25/2013,0.044641667,21.092,BCS C1,Station25,2
3/26/2013,0.04084625,18.3,BCS C1,Station25,2
3/27/2013,0.04038875,18.325,BCS C1,Station25,2
3/28/2013,0.038318333,20.168,BCS C1,Station25,2
3/29/2013,0.037017917,21.247,BCS C1,Station25,2
3/30/2013,0.03506375,19.676,BCS C1,Station25,2
3/31/2013,0.034751667,20.661,BCS C1,Station25,2
4/1/2013,0.03448625,21.367,BCS C1,Station25,2
4/2/2013,0.032425417,20.469,BCS C1,Station25,2
4/3/2013,0.029884583,20.608,BCS C1,Station25,2
4/4/2013,0.031982083,21.836,BCS C1,Station25,2
4/5/2013,0.030490833,21.748,BCS C1,Station25,2
4/6/2013,0.03082125,20.013,BCS C1,Station25,2
4/7/2013,0.027692083,18.454,BCS C1,Station25,2
4/8/2013,0.026689167,19.592,BCS C1,Station25,2
4/9/2013,0.027571667,20.927,BCS C1,Station25,2
4/10/2013,0.026744167,20.204,BCS C1,Station25,2
4/11/2013,0.033662083,19.93,BCS C1,Station25,2
4/12/2013,0.03607875,19.635,BCS C1,Station25,2
4/13/2013,0.03450375,18.998,BCS C1,Station25,2
4/14/2013,0.033065833,21.164,BCS C1,Station25,2
4/15/2013,0.035388333,17.341,BCS C1,Station25,2
4/16/2013,0.033112083,18.372,BCS C1,Station25,2
4/17/2013,0.031716667,20.103,BCS C1,Station25,2
4/18/2013,0.0308475,19.911,BCS C1,Station25,2
4/19/2013,0.030742917,17.125,BCS C1,Station25,2
4/20/2013,0.02927125,19.457,BCS C1,Station25,2
4/21/2013,0.033209167,20.53,BCS C1,Station25,2
4/22/2013,0.03075125,19.682,BCS C1,Station25,2
4/23/2013,0.030486667,22.05,BCS C1,Station25,2
4/24/2013,0.027560833,19.12,BCS C1,Station25,2
4/25/2013,0.028497917,23.541,BCS C1,Station25,2
4/26/2013,0.0278575,19.308,BCS C1,Station25,2
4/27/2013,0.026562083,23.683,BCS C1,Station25,2
4/28/2013,0.025277083,21.274,BCS C1,Station25,2
4/29/2013,0.023737917,19.811,BCS C1,Station25,2
4/30/2013,0.027243333,20.711,BCS C1,Station25,2
5/1/2013,0.033395,21.162,BCS C1,Station25,2
5/2/2013,0.0337875,21.18,BCS C1,Station25,2
5/3/2013,0.030915417,18.512,BCS C1,Station25,2
5/4/2013,0.029884167,15.795,BCS C1,Station25,2
5/5/2013,0.029534167,17.36,BCS C1,Station25,2
5/6/2013,0.034192083,19.599,BCS C1,Station25,2
5/7/2013,0.04461375,19.598,BCS C1,Station25,2
5/8/2013,0.052793333,22.192,BCS C1,Station25,2
5/9/2013,0.05195125,22.594,BCS C1,Station25,2
5/10/2013,0.050027083,19.219,BCS C1,Station25,2
5/11/2013,0.046419167,20.906,BCS C1,Station25,2
5/12/2013,0.043597917,18.836,BCS C1,Station25,2
5/13/2013,0.041311,20.305,BCS C1,Station25,2
5/14/2013,0.04094375,23.26,BCS C1,Station25,2
5/15/2013,0.045700833,18.65,BCS C1,Station25,2
5/16/2013,0.047909583,21.091,BCS C1,Station25,2
5/17/2013,0.046960833,16.069,BCS C1,Station25,2
5/18/2013,0.049325,19.134,BCS C1,Station25,2
5/19/2013,0.055145417,18.828,BCS C1,Station25,2
5/20/2013,0.050950417,20.219,BCS C1,Station25,2
5/21/2013,0.048312083,22.412,BCS C1,Station25,2
5/22/2013,0.044551667,21.521,BCS C1,Station25,2
5/23/2013,0.044784583,22.917,BCS C1,Station25,2
5/24/2013,0.043279167,19.207,BCS C1,Station25,2
5/25/2013,0.042983478,18.891,BCS C1,Station25,2
5/26/2013,0.0455724,21.608,BCS C1,Station25,2
5/27/2013,0.048705,20.28,BCS C1,Station25,2
5/28/2013,0.052593913,21.694,BCS C1,Station25,2
5/29/2013,0.0596512,19.77,BCS C1,Station25,2
5/30/2013,0.051515833,17.818,BCS C1,Station25,2
5/31/2013,0.049292917,18.677,BCS C1,Station25,2
6/1/2013,0.048614583,19.997,BCS C1,Station25,2
6/2/2013,0.046667917,20.708,BCS C1,Station25,2
6/3/2013,0.047669583,20.039,BCS C1,Station25,2
6/4/2013,0.048404167,19.977,BCS C1,Station25,2
6/5/2013,0.05097625,19.116,BCS C1,Station25,2
6/6/2013,0.049574167,21.747,BCS C1,Station25,2
6/7/2013,0.047685417,18.172,BCS C1,Station25,2
6/8/2013,0.056300833,20.781,BCS C1,Station25,2
6/9/2013,0.051035,19.695,BCS C1,Station25,2
6/10/2013,0.050210833,18.236,BCS C1,Station25,2
6/11/2013,0.049050833,20.066,BCS C1,Station25,2
6/12/2013,0.050725833,19.847,BCS C1,Station25,2
6/13/2013,0.046975,20.409,BCS C1,Station25,2
6/14/2013,0.04889625,19.086,BCS C1,Station25,2
6/15/2013,0.0532,18.061,BCS C1,Station25,2
6/16/2013,0.05589125,19.842,BCS C1,Station25,2
6/17/2013,0.055235,19.973,BCS C1,Station25,2
6/18/2013,0.052429583,20.121,BCS C1,Station25,2
6/19/2013,0.04934625,18.143,BCS C1,Station25,2
6/20/2013,0.0492675,24.202,BCS C1,Station25,2
6/21/2013,0.049412083,20.449,BCS C1,Station25,2
6/22/2013,0.056788333,20.528,BCS C1,Station25,2
6/23/2013,0.058195417,17.308,BCS C1,Station25,2
6/24/2013,0.06333625,16.401,BCS C1,Station25,2
6/25/2013,0.055457917,16.398,BCS C1,Station25,2
6/26/2013,0.053425417,22.012,BCS C1,Station25,2
6/27/2013,0.05208875,18.72,BCS C1,Station25,2
6/28/2013,0.0496225,21.122,BCS C1,Station25,2
6/29/2013,0.046695833,21.56,BCS C1,Station25,2
6/30/2013,0.0489175,19.47,BCS C1,Station25,2
7/1/2013,0.048654167,21.288,BCS C1,Station25,2
7/2/2013,0.063027083,19.48,BCS C1,Station25,2
7/3/2013,0.05793125,19.749,BCS C1,Station25,2
7/4/2013,0.0575975,19.103,BCS C1,Station25,2
7/5/2013,0.052645417,20.139,BCS C1,Station25,2
7/6/2013,0.051910417,19.62,BCS C1,Station25,2
7/7/2013,0.05023875,22.206,BCS C1,Station25,2
7/8/2013,0.059439167,19.604,BCS C1,Station25,2
7/9/2013,0.058997083,20.356,BCS C1,Station25,2
7/10/2013,0.067879583,18.203,BCS C1,Station25,2
7/11/2013,0.06287375,21.722,BCS C1,Station25,2
7/12/2013,0.065275,21.378,BCS C1,Station25,2
7/13/2013,0.063942083,21.58,BCS C1,Station25,2
7/14/2013,0.070140833,19.146,BCS C1,Station25,2
7/15/2013,0.077910417,19.487,BCS C1,Station25,2
7/16/2013,0.0689675,20.286,BCS C1,Station25,2
7/17/2013,0.06151375,19.47,BCS C1,Station25,2
7/18/2013,0.061122917,18.852,BCS C1,Station25,2
7/19/2013,0.059945,16.467,BCS C1,Station25,2
7/20/2013,0.057279583,19.438,BCS C1,Station25,2
7/21/2013,0.055687917,22.112,BCS C1,Station25,2
7/22/2013,0.069010417,19.929,BCS C1,Station25,2
7/23/2013,0.070356667,19.053,BCS C1,Station25,2
7/24/2013,0.070494167,18.216,BCS C1,Station25,2
7/25/2013,0.0771925,20.388,BCS C1,Station25,2
7/26/2013,0.08419375,17.667,BCS C1,Station25,2
7/27/2013,0.074791667,17.703,BCS C1,Station25,2
7/28/2013,0.066465417,16.176,BCS C1,Station25,2
7/29/2013,0.062055417,19.268,BCS C1,Station25,2
7/30/2013,0.078425,18.697,BCS C1,Station25,2
7/31/2013,0.07842375,21.249,BCS C1,Station25,2
8/1/2013,0.069160417,21.641,BCS C1,Station25,2
8/2/2013,0.069355,20.557,BCS C1,Station25,2
8/3/2013,0.064757917,18.115,BCS C1,Station25,2
8/4/2013,0.07083375,21.57,BCS C1,Station25,2
8/5/2013,0.077090833,20.981,BCS C1,Station25,2
8/6/2013,0.094277083,18.802,BCS C1,Station25,2
8/7/2013,0.087962083,18.667,BCS C1,Station25,2
8/8/2013,0.0753075,24.09,BCS C1,Station25,2
8/9/2013,0.074188333,19.567,BCS C1,Station25,2
8/10/2013,0.073962917,16.825,BCS C1,Station25,2
8/11/2013,0.069192083,20.471,BCS C1,Station25,2
8/12/2013,0.075589583,20.247,BCS C1,Station25,2
8/13/2013,0.071626667,17.478,BCS C1,Station25,2
8/14/2013,0.07561375,16.845,BCS C1,Station25,2
8/15/2013,0.0754475,20.595,BCS C1,Station25,2
8/16/2013,0.078882917,19.127,BCS C1,Station25,2
8/17/2013,0.073714167,20.67,BCS C1,Station25,2
8/18/2013,0.07114875,20.662,BCS C1,Station25,2
8/19/2013,0.065849167,19.418,BCS C1,Station25,2
8/20/2013,0.060363333,21.686,BCS C1,Station25,2
8/21/2013,0.059929167,21.141,BCS C1,Station25,2
8/22/2013,0.061297083,16.094,BCS C1,Station25,2
8/23/2013,0.059231667,22.399,BCS C1,Station25,2
8/24/2013,0.076532083,21.878,BCS C1,Station25,2
8/25/2013,0.0798675,16.159,BCS C1,Station25,2
8/26/2013,0.0920525,17.133,BCS C1,Station25,2
8/27/2013,0.081735217,21.655,BCS C1,Station25,2
8/28/2013,0.0780952,20.357,BCS C1,Station25,2
8/29/2013,0.09098875,21.273,BCS C1,Station25,2
8/30/2013,0.087128333,19.532,BCS C1,Station25,2
8/31/2013,0.076168333,20.245,BCS C1,Station25,2
9/1/2013,0.08662,22.906,BCS C1,Station25,2
9/2/2013,0.096165,22.82,BCS C1,Station25,2
9/3/2013,0.07582875,18.15,BCS C1,Station25,2
9/4/2013,0.069713333,21.438,BCS C1,Station25,2
9/5/2013,0.069860833,21.042,BCS C1,Station25,2
9/6/2013,0.076530833,20.131,BCS C1,Station25,2
9/7/2013,0.070733333,20.757,BCS C1,Station25,2
9/8/2013,0.0659375,20.181,BCS C1,Station25,2
9/9/2013,0.079987917,19.827,BCS C1,Station25,2
9/10/2013,0.089579167,20.395,BCS C1,Station25,2
9/11/2013,0.082035833,21.33,BCS C1,Station25,2
9/12/2013,0.09576625,20.727,BCS C1,Station25,2
9/13/2013,0.099905417,18.357,BCS C1,Station25,2
9/14/2013,0.079470833,19.277,BCS C1,Station25,2
9/15/2013,0.091472083,21.16,BCS C1,Station25,2
9/16/2013,0.079923333,22.03,BCS C1,Station25,2
9/17/2013,0.074732917,20.531,BCS C1,Station25,2
9/18/2013,0.07158,19.516,BCS C1,Station25,2
9/19/2013,0.0779225,20.383,BCS C1,Station25,2
9/20/2013,0.083212917,18.048,BCS C1,Station25,2
9/21/2013,0.088897083,19.843,BCS C1,Station25,2
9/22/2013,0.096315417,19.396,BCS C1,Station25,2
9/23/2013,0.080051667,20.299,BCS C1,Station25,2
9/24/2013,0.070983333,17.608,BCS C1,Station25,2
9/25/2013,0.071777917,20.374,BCS C1,Station25,2
9/26/2013,0.069312083,15.239,BCS C1,Station25,2
9/27/2013,0.067802083,20.129,BCS C1,Station25,2
9/28/2013,0.082009167,19.145,BCS C1,Station25,2
9/29/2013,0.08195375,20.072,BCS C1,Station25,2
9/30/2013,0.072562917,19.563,BCS C1,Station25,2
10/1/2013,0.069384583,18.064,BCS C1,Station25,2
10/2/2013,0.067465833,20.22,BCS C1,Station25,2
10/3/2013,0.067407917,21.071,BCS C1,Station25,2
10/4/2013,0.066585417,23.051,BCS C1,Station25,2
10/5/2013,0.062260417,18.757,BCS C1,Station25,2
10/6/2013,0.059121667,22.416,BCS C1,Station25,2
10/7/2013,0.065764167,20.189,BCS C1,Station25,2
10/8/2013,0.075054167,20.541,BCS C1,Station25,2
10/9/2013,0.070823333,19.78,BCS C1,Station25,2
10/10/2013,0.068857917,22.184,BCS C1,Station25,2
10/11/2013,0.063274583,22.233,BCS C1,Station25,2
10/12/2013,0.060442083,23.407,BCS C1,Station25,2
10/13/2013,0.060147917,21.095,BCS C1,Station25,2
10/14/2013,0.056179167,18,BCS C1,Station25,2
10/15/2013,0.055595417,20.61,BCS C1,Station25,2
10/16/2013,0.0543775,18.596,BCS C1,Station25,2
10/17/2013,0.055523333,18.85,BCS C1,Station25,2
10/18/2013,0.062676667,19.23,BCS C1,Station25,2
10/19/2013,0.06549,20.023,BCS C1,Station25,2
10/20/2013,0.060273333,21.272,BCS C1,Station25,2
10/21/2013,0.05407625,14.998,BCS C1,Station25,1
10/22/2013,0.056785,20.783,BCS C1,Station25,2
10/23/2013,0.051114167,17.682,BCS C1,Station25,2
10/24/2013,0.052212917,22.772,BCS C1,Station25,2
10/25/2013,0.051997083,19.809,BCS C1,Station25,2
10/26/2013,0.0472525,19.839,BCS C1,Station25,2
10/27/2013,0.04565125,17.359,BCS C1,Station25,2
10/28/2013,0.045925417,21.236,BCS C1,Station25,2
10/29/2013,0.040115417,19.741,BCS C1,Station25,2
10/30/2013,0.041567917,20.999,BCS C1,Station25,2
10/31/2013,0.041083333,18.863,BCS C1,Station25,2
11/1/2013,0.037574583,25.019,BCS C1,Station25,2
11/2/2013,0.0357225,19.577,BCS C1,Station25,2
11/3/2013,0.037998333,20.072,BCS C1,Station25,2
11/4/2013,0.035282083,21.426,BCS C1,Station25,2
11/5/2013,0.032039583,21.243,BCS C1,Station25,2
11/6/2013,0.0337025,24.456,BCS C1,Station25,2
11/7/2013,0.032332083,22.545,BCS C1,Station25,2
11/8/2013,0.031432083,18.883,BCS C1,Station25,2
11/9/2013,0.02791125,19.148,BCS C1,Station25,2
11/10/2013,0.0291525,19.441,BCS C1,Station25,2
11/11/2013,0.02983875,17.838,BCS C1,Station25,2
11/12/2013,0.027747083,19.041,BCS C1,Station25,2
11/13/2013,0.02848875,21.13,BCS C1,Station25,2
11/14/2013,0.02646625,21.284,BCS C1,Station25,2
11/15/2013,0.024754167,20.766,BCS C1,Station25,2
11/16/2013,0.02770375,22.645,BCS C1,Station25,2
11/17/2013,0.02616125,18.508,BCS C1,Station25,2
11/18/2013,0.02472375,21.222,BCS C1,Station25,2
11/19/2013,0.0247875,17.163,BCS C1,Station25,2
11/20/2013,0.023659583,22.104,BCS C1,Station25,2
11/21/2013,0.024484167,21.295,BCS C1,Station25,2
11/22/2013,0.02480625,19.787,BCS C1,Station25,2
11/23/2013,0.02382,22.302,BCS C1,Station25,2
11/24/2013,0.022664583,17.498,BCS C1,Station25,2
11/25/2013,0.023022917,18.056,BCS C1,Station25,2
11/26/2013,0.022820417,22.539,BCS C1,Station25,2
11/27/2013,0.02392375,19.636,BCS C1,Station25,2
11/28/2013,0.024705,16.984,BCS C1,Station25,2
11/29/2013,0.024515417,21.943,BCS C1,Station25,2
11/30/2013,0.023135,21.235,BCS C1,Station25,2
12/1/2013,0.021658333,20.866,BCS C1,Station25,2
12/2/2013,0.02230125,20.006,BCS C1,Station25,2
12/3/2013,0.0215825,19.942,BCS C1,Station25,2
12/4/2013,0.0216925,18.474,BCS C1,Station25,2
12/5/2013,0.020920833,18.38,BCS C1,Station25,2
12/6/2013,0.022482083,18.728,BCS C1,Station25,2
12/7/2013,0.020650417,18.333,BCS C1,Station25,2
12/8/2013,0.0206475,20.821,BCS C1,Station25,2
12/9/2013,0.0206575,18.566,BCS C1,Station25,2
12/10/2013,0.0207775,21.164,BCS C1,Station25,2
12/11/2013,0.020158333,18.485,BCS C1,Station25,2
12/12/2013,0.020137083,18.641,BCS C1,Station25,2
12/13/2013,0.017737917,18.645,BCS C1,Station25,2
12/14/2013,0.020454167,21.12,BCS C1,Station25,2
12/15/2013,0.017987083,19.475,BCS C1,Station25,2
12/16/2013,0.020473333,19.447,BCS C1,Station25,2
12/17/2013,0.0210325,21.423,BCS C1,Station25,2
12/18/2013,0.019627917,19.312,BCS C1,Station25,2
12/19/2013,0.019174583,18.648,BCS C1,Station25,2
12/20/2013,0.01913625,18.642,BCS C1,Station25,2
12/21/2013,0.019372917,18.625,BCS C1,Station25,2
12/22/2013,0.017112917,19.412,BCS C1,Station25,2
12/23/2013,0.018973333,22.24,BCS C1,Station25,2
12/24/2013,0.018992083,21.014,BCS C1,Station25,2
12/25/2013,0.018584167,18.971,BCS C1,Station25,2
12/26/2013,0.0188,19.573,BCS C1,Station25,2
12/27/2013,0.019154583,21.994,BCS C1,Station25,2
12/28/2013,0.018876667,17.313,BCS C1,Station25,2
12/29/2013,0.019105417,21.365,BCS C1,Station25,2
12/30/2013,0.019195,23.222,BCS C1,Station25,2
12/31/2013,0.018357917,19.887,BCS C1,Station25,2
1/1/2014,0.018027083,18.965,BCS C1,Station25,2
1/2/2014,0.018255,21.754,BCS C1,Station25,2
1/3/2014,0.018285,18.976,BCS C1,Station25,2
1/4/2014,0.018164167,20.173,BCS C1,Station25,2
1/5/2014,0.017466667,21.029,BCS C1,Station25,2
1/6/2014,0.018760833,18.396,BCS C1,Station25,2
1/7/2014,0.01848625,17.165,BCS C1,Station25,2
1/8/2014,0.018761667,20.655,BCS C1,Station25,2
1/9/2014,0.017672083,18.373,BCS C1,Station25,2
1/10/2014,0.01994875,19.903,BCS C1,Station25,2
1/11/2014,0.018480417,18.956,BCS C1,Station25,2
1/12/2014,0.018271667,18.618,BCS C1,Station25,2
1/13/2014,0.018883333,22.208,BCS C1,Station25,2
1/14/2014,0.019125833,19.655,BCS C1,Station25,2
1/15/2014,0.018142083,22.834,BCS C1,Station25,2
1/16/2014,0.0186875,17.275,BCS C1,Station25,2
1/17/2014,0.017656667,23.883,BCS C1,Station25,2
1/18/2014,0.01750375,18.745,BCS C1,Station25,2
1/19/2014,0.017949167,21.133,BCS C1,Station25,2
1/20/2014,0.018355833,19.396,BCS C1,Station25,2
1/21/2014,0.017811667,21.076,BCS C1,Station25,2
1/22/2014,0.018805417,19.755,BCS C1,Station25,2
1/23/2014,0.017615417,20.653,BCS C1,Station25,2
1/24/2014,0.018154583,19.654,BCS C1,Station25,2
1/25/2014,0.01773375,19.22,BCS C1,Station25,2
1/26/2014,0.018463333,21.256,BCS C1,Station25,2
1/27/2014,0.018283333,18.039,BCS C1,Station25,2
1/28/2014,0.01739125,21.314,BCS C1,Station25,2
1/29/2014,0.017194583,17.963,BCS C1,Station25,2
1/30/2014,0.018095833,18.387,BCS C1,Station25,2
1/31/2014,0.018052083,19.885,BCS C1,Station25,2
2/1/2014,0.018189167,19.229,BCS C1,Station25,2
2/2/2014,0.017052917,18.154,BCS C1,Station25,2
2/3/2014,0.016069167,18.093,BCS C1,Station25,2
2/4/2014,0.017733333,21.712,BCS C1,Station25,2
2/5/2014,0.01789625,20.377,BCS C1,Station25,2
2/6/2014,0.018731667,20.032,BCS C1,Station25,2
2/7/2014,0.017334583,18.624,BCS C1,Station25,2
2/8/2014,0.018150417,20.11,BCS C1,Station25,2
2/9/2014,0.017273333,18.439,BCS C1,Station25,2
2/10/2014,0.018540833,18.307,BCS C1,Station25,2
2/11/2014,0.01745125,20.748,BCS C1,Station25,2
2/12/2014,0.017595833,18.078,BCS C1,Station25,2
2/13/2014,0.017406667,19.394,BCS C1,Station25,2
2/14/2014,0.017237083,17.664,BCS C1,Station25,2
2/15/2014,0.01693375,21.534,BCS C1,Station25,2
2/16/2014,0.018097083,19.249,BCS C1,Station25,2
2/17/2014,0.01714375,18.29,BCS C1,Station25,2
2/18/2014,0.017362917,17.35,BCS C1,Station25,2
2/19/2014,0.017164583,19.03,BCS C1,Station25,2
2/20/2014,0.017012083,20.104,BCS C1,Station25,2
2/21/2014,0.01636875,19.33,BCS C1,Station25,2
2/22/2014,0.016143333,18.456,BCS C1,Station25,2
2/23/2014,0.01725625,19.571,BCS C1,Station25,2
2/24/2014,0.0174475,17.574,BCS C1,Station25,2
2/25/2014,0.017072917,17.491,BCS C1,Station25,2
2/26/2014,0.01733125,21.724,BCS C1,Station25,2
2/27/2014,0.0161675,18.817,BCS C1,Station25,2
2/28/2014,0.016334167,21.684,BCS C1,Station25,2
3/1/2014,0.01551875,19.554,BCS C1,Station25,2
3/2/2014,0.017528333,20.695,BCS C1,Station25,2
3/3/2014,0.017025833,17.528,BCS C1,Station25,2
3/4/2014,0.016784167,20.19,BCS C1,Station25,2
3/5/2014,0.017239583,19.068,BCS C1,Station25,2
3/6/2014,0.01744375,21.45,BCS C1,Station25,2
3/7/2014,0.017384167,16.775,BCS C1,Station25,2
3/8/2014,0.016215417,19.931,BCS C1,Station25,2
3/9/2014,0.017175833,20.206,BCS C1,Station25,2
3/10/2014,0.017545833,21.947,BCS C1,Station25,2
3/11/2014,0.01681125,17.984,BCS C1,Station25,2
3/12/2014,0.018160417,16.63,BCS C1,Station25,2
3/13/2014,0.01783625,15.314,BCS C1,Station25,2
3/14/2014,0.0165475,21.947,BCS C1,Station25,2
3/15/2014,0.016589583,16.962,BCS C1,Station25,2
3/16/2014,0.017247917,19.558,BCS C1,Station25,2
3/17/2014,0.016747917,15.718,BCS C1,Station25,2
3/18/2014,0.017001667,16.716,BCS C1,Station25,2
3/19/2014,0.01778,21.277,BCS C1,Station25,2
3/20/2014,0.020590417,20.271,BCS C1,Station25,2
3/21/2014,0.020213333,20.789,BCS C1,Station25,2
3/22/2014,0.0203625,18.776,BCS C1,Station25,2
3/23/2014,0.0187175,18.752,BCS C1,Station25,2
3/24/2014,0.02012875,20.338,BCS C1,Station25,2
3/25/2014,0.018320833,20.558,BCS C1,Station25,2
3/26/2014,0.018137083,17.784,BCS C1,Station25,2
3/27/2014,0.017874583,23.284,BCS C1,Station25,2
3/28/2014,0.023675,19.736,BCS C1,Station25,2
3/29/2014,0.02292875,19.757,BCS C1,Station25,2
3/30/2014,0.02228,20.754,BCS C1,Station25,2
