Date,SM,Start Depth,End Depth,Site_ID,Sensor
10/21/2006,26.2692,30,60,1,2
10/21/2006,26.2692,60,100,1,3
10/22/2006,17.582,15,30,1,1
10/22/2006,26.2664,30,60,1,2
10/22/2006,26.2664,60,100,1,3
10/23/2006,17.4869,15,30,1,1
10/23/2006,26.2239,30,60,1,2
10/23/2006,26.2239,60,100,1,3
10/24/2006,17.4407,15,30,1,1
10/24/2006,26.1899,30,60,1,2
10/24/2006,26.1899,60,100,1,3
10/25/2006,17.55155,15,30,1,1
10/25/2006,26.0899,30,60,1,2
10/25/2006,26.0899,60,100,1,3
10/26/2006,17.5096,15,30,1,1
10/26/2006,26.1863,30,60,1,2
10/26/2006,26.1863,60,100,1,3
10/27/2006,17.4189,15,30,1,1
10/27/2006,26.1422,30,60,1,2
10/27/2006,26.1422,60,100,1,3
10/28/2006,17.2604,15,30,1,1
10/28/2006,26.1019,30,60,1,2
10/28/2006,26.1019,60,100,1,3
10/29/2006,17.27625,15,30,1,1
10/29/2006,26.2611,30,60,1,2
10/29/2006,26.2611,60,100,1,3
10/30/2006,17.16765,15,30,1,1
10/30/2006,26.0883,30,60,1,2
10/30/2006,26.0883,60,100,1,3
10/31/2006,17.24005,15,30,1,1
10/31/2006,26.1526,30,60,1,2
10/31/2006,26.1526,60,100,1,3
11/1/2006,17.2401,15,30,1,1
11/1/2006,26.1137,30,60,1,2
11/1/2006,26.1137,60,100,1,3
11/2/2006,17.68925,15,30,1,1
11/2/2006,26.2867,30,60,1,2
11/2/2006,26.2867,60,100,1,3
11/3/2006,18.48725,15,30,1,1
11/3/2006,26.5483,30,60,1,2
11/3/2006,26.5483,60,100,1,3
11/4/2006,18.39215,15,30,1,1
11/4/2006,26.5493,30,60,1,2
11/4/2006,26.5493,60,100,1,3
11/5/2006,18.23585,15,30,1,1
11/5/2006,26.3556,30,60,1,2
11/5/2006,26.3556,60,100,1,3
11/6/2006,18.135,15,30,1,1
11/6/2006,26.111,30,60,1,2
11/6/2006,26.111,60,100,1,3
11/7/2006,18.1,15,30,1,1
11/7/2006,26.0656,30,60,1,2
11/7/2006,26.0656,60,100,1,3
11/8/2006,18.0729,15,30,1,1
11/8/2006,26.07,30,60,1,2
11/8/2006,26.07,60,100,1,3
11/9/2006,17.98145,15,30,1,1
11/9/2006,26.0239,30,60,1,2
11/9/2006,26.0239,60,100,1,3
11/10/2006,17.92065,15,30,1,1
11/10/2006,25.9439,30,60,1,2
11/10/2006,25.9439,60,100,1,3
11/11/2006,17.7781,15,30,1,1
11/11/2006,25.8188,30,60,1,2
11/11/2006,25.8188,60,100,1,3
11/12/2006,17.892,15,30,1,1
11/12/2006,25.7899,30,60,1,2
11/12/2006,25.7899,60,100,1,3
11/13/2006,18.8566,15,30,1,1
11/13/2006,26.2206,30,60,1,2
11/13/2006,26.2206,60,100,1,3
11/14/2006,19.0418,15,30,1,1
11/14/2006,26.5056,30,60,1,2
11/14/2006,26.5056,60,100,1,3
11/15/2006,19.0186,15,30,1,1
11/15/2006,26.5951,30,60,1,2
11/15/2006,26.5951,60,100,1,3
11/16/2006,18.85205,15,30,1,1
11/16/2006,26.6024,30,60,1,2
11/16/2006,26.6024,60,100,1,3
11/17/2006,18.62425,15,30,1,1
11/17/2006,26.3189,30,60,1,2
11/17/2006,26.3189,60,100,1,3
11/18/2006,18.52705,15,30,1,1
11/18/2006,26.0664,30,60,1,2
11/18/2006,26.0664,60,100,1,3
11/19/2006,18.5091,15,30,1,1
11/19/2006,25.9693,30,60,1,2
11/19/2006,25.9693,60,100,1,3
11/20/2006,18.5516,15,30,1,1
11/20/2006,25.9085,30,60,1,2
11/20/2006,25.9085,60,100,1,3
11/21/2006,18.52885,15,30,1,1
11/21/2006,25.9206,30,60,1,2
11/21/2006,25.9206,60,100,1,3
11/22/2006,18.55275,15,30,1,1
11/22/2006,25.8878,30,60,1,2
11/22/2006,25.8878,60,100,1,3
11/23/2006,18.59635,15,30,1,1
11/23/2006,25.9897,30,60,1,2
11/23/2006,25.9897,60,100,1,3
11/24/2006,18.57035,15,30,1,1
11/24/2006,26.0847,30,60,1,2
11/24/2006,26.0847,60,100,1,3
11/25/2006,18.5458,15,30,1,1
11/25/2006,26.1217,30,60,1,2
11/25/2006,26.1217,60,100,1,3
11/26/2006,18.53985,15,30,1,1
11/26/2006,26.0831,30,60,1,2
11/26/2006,26.0831,60,100,1,3
11/27/2006,18.4765,15,30,1,1
11/27/2006,26.0804,30,60,1,2
11/27/2006,26.0804,60,100,1,3
11/28/2006,18.28085,15,30,1,1
11/28/2006,25.9558,30,60,1,2
11/28/2006,25.9558,60,100,1,3
11/29/2006,18.31285,15,30,1,1
11/29/2006,25.9439,30,60,1,2
11/29/2006,25.9439,60,100,1,3
11/30/2006,18.3461,15,30,1,1
11/30/2006,26.0092,30,60,1,2
11/30/2006,26.0092,60,100,1,3
12/1/2006,18.289,15,30,1,1
12/1/2006,26.1063,30,60,1,2
12/1/2006,26.1063,60,100,1,3
12/2/2006,18.4891,15,30,1,1
12/2/2006,26.181,30,60,1,2
12/2/2006,26.181,60,100,1,3
12/3/2006,18.40305,15,30,1,1
12/3/2006,26.2429,30,60,1,2
12/3/2006,26.2429,60,100,1,3
12/4/2006,18.2778,15,30,1,1
12/4/2006,26.1556,30,60,1,2
12/4/2006,26.1556,60,100,1,3
12/5/2006,18.176,15,30,1,1
12/5/2006,26.0501,30,60,1,2
12/5/2006,26.0501,60,100,1,3
12/6/2006,18.0776,15,30,1,1
12/6/2006,25.8757,30,60,1,2
12/6/2006,25.8757,60,100,1,3
12/7/2006,18.0884,15,30,1,1
12/7/2006,25.8674,30,60,1,2
12/7/2006,25.8674,60,100,1,3
12/8/2006,18.05515,15,30,1,1
12/8/2006,26.0215,30,60,1,2
12/8/2006,26.0215,60,100,1,3
12/9/2006,18.07995,15,30,1,1
12/9/2006,26.1088,30,60,1,2
12/9/2006,26.1088,60,100,1,3
12/10/2006,18.0879,15,30,1,1
12/10/2006,26.1928,30,60,1,2
12/10/2006,26.1928,60,100,1,3
12/11/2006,18.18425,15,30,1,1
12/11/2006,26.1656,30,60,1,2
12/11/2006,26.1656,60,100,1,3
12/12/2006,17.99535,15,30,1,1
12/12/2006,26.2004,30,60,1,2
12/12/2006,26.2004,60,100,1,3
12/13/2006,17.83435,15,30,1,1
12/13/2006,26.1526,30,60,1,2
12/13/2006,26.1526,60,100,1,3
12/14/2006,17.77295,15,30,1,1
12/14/2006,26.1007,30,60,1,2
12/14/2006,26.1007,60,100,1,3
12/15/2006,17.7237,15,30,1,1
12/15/2006,26.0432,30,60,1,2
12/15/2006,26.0432,60,100,1,3
12/16/2006,17.69125,15,30,1,1
12/16/2006,26.065,30,60,1,2
12/16/2006,26.065,60,100,1,3
12/17/2006,17.73305,15,30,1,1
12/17/2006,26.0685,30,60,1,2
12/17/2006,26.0685,60,100,1,3
12/18/2006,17.72945,15,30,1,1
12/18/2006,26.1047,30,60,1,2
12/18/2006,26.1047,60,100,1,3
12/19/2006,17.7072,15,30,1,1
12/19/2006,26.0171,30,60,1,2
12/19/2006,26.0171,60,100,1,3
12/20/2006,17.72915,15,30,1,1
12/20/2006,25.9603,30,60,1,2
12/20/2006,25.9603,60,100,1,3
12/21/2006,17.62795,15,30,1,1
12/21/2006,25.9796,30,60,1,2
12/21/2006,25.9796,60,100,1,3
12/22/2006,17.6841,15,30,1,1
12/22/2006,25.9576,30,60,1,2
12/22/2006,25.9576,60,100,1,3
12/23/2006,17.7532,15,30,1,1
12/23/2006,26.0437,30,60,1,2
12/23/2006,26.0437,60,100,1,3
12/24/2006,17.5962,15,30,1,1
12/24/2006,26.1397,30,60,1,2
12/24/2006,26.1397,60,100,1,3
12/25/2006,17.5135,15,30,1,1
12/25/2006,26.1751,30,60,1,2
12/25/2006,26.1751,60,100,1,3
12/26/2006,17.32015,15,30,1,1
12/26/2006,26.1222,30,60,1,2
12/26/2006,26.1222,60,100,1,3
12/27/2006,17.31585,15,30,1,1
12/27/2006,26.0972,30,60,1,2
12/27/2006,26.0972,60,100,1,3
12/28/2006,17.2966,15,30,1,1
12/28/2006,25.9658,30,60,1,2
12/28/2006,25.9658,60,100,1,3
12/29/2006,17.21715,15,30,1,1
12/29/2006,25.7667,30,60,1,2
12/29/2006,25.7667,60,100,1,3
12/30/2006,17.1589,15,30,1,1
12/30/2006,25.6774,30,60,1,2
12/30/2006,25.6774,60,100,1,3
12/31/2006,17.27415,15,30,1,1
12/31/2006,25.7989,30,60,1,2
12/31/2006,25.7989,60,100,1,3
1/1/2007,17.4543,15,30,1,1
1/1/2007,25.8868,30,60,1,2
1/1/2007,25.8868,60,100,1,3
1/2/2007,17.5818,15,30,1,1
1/2/2007,26.1122,30,60,1,2
1/2/2007,26.1122,60,100,1,3
1/3/2007,17.29665,15,30,1,1
1/3/2007,26.1115,30,60,1,2
1/3/2007,26.1115,60,100,1,3
1/4/2007,17.32735,15,30,1,1
1/4/2007,26.0356,30,60,1,2
1/4/2007,26.0356,60,100,1,3
1/5/2007,17.30395,15,30,1,1
1/5/2007,25.9436,30,60,1,2
1/5/2007,25.9436,60,100,1,3
1/6/2007,17.36765,15,30,1,1
1/6/2007,25.9401,30,60,1,2
1/6/2007,25.9401,60,100,1,3
1/7/2007,18.2861,15,30,1,1
1/7/2007,26.1996,30,60,1,2
1/7/2007,26.1996,60,100,1,3
1/8/2007,18.16675,15,30,1,1
1/8/2007,26.3054,30,60,1,2
1/8/2007,26.3054,60,100,1,3
1/9/2007,17.95035,15,30,1,1
1/9/2007,26.1928,30,60,1,2
1/9/2007,26.1928,60,100,1,3
1/10/2007,17.8446,15,30,1,1
1/10/2007,26.1107,30,60,1,2
1/10/2007,26.1107,60,100,1,3
1/11/2007,17.7908,15,30,1,1
1/11/2007,26.1972,30,60,1,2
1/11/2007,26.1972,60,100,1,3
1/12/2007,17.7408,15,30,1,1
1/12/2007,26.1247,30,60,1,2
1/12/2007,26.1247,60,100,1,3
1/13/2007,17.694,15,30,1,1
1/13/2007,26.069,30,60,1,2
1/13/2007,26.069,60,100,1,3
1/14/2007,17.5852,15,30,1,1
1/14/2007,26.0878,30,60,1,2
1/14/2007,26.0878,60,100,1,3
